year,quarter,course_id,instructor_name,subject,subject_number,response_rate,num_enrolled,num_responses,class_name,overall_avg,overall_std_dev,difficulty_avg,difficulty_med,difficulty_std_dev,zero_one,two_three,four_five,six_seven,eight_ten,eleven_fourteen,fifteen_plus
2018,Spring,67526,Coby Carpentier,MILS,23,83.3,12,10,"Leadership,Changing Environmen",4.1,1.1,2.6,3.0,1.2,30,10,60,0,0,0,0
2018,Spring,66837,Laura Chyu,PHSC,139,80.0,20,16,Experiential Learning for PHSC,4.7,0.6,1.8,1.5,1.1,56.3,37.5,6.3,0,0,0,0
2018,Spring,67297,Laura Doyle,CENG,143,60.0,25,15,Environmental Engineering,4.3,1.1,3.3,3.0,0.7,0,46.7,26.7,26.7,0,0,0
2018,Spring,67287,Julia Scott,BIOE,100,81.3,16,13,BIOE Research Seminar,3.9,1.1,4.5,5.0,0.7,53.8,38.5,0,7.7,0,0,0
2018,Spring,66833,Katherine Saxton,PHSC,100,62.5,8,5,Epidemiology L&L,4.7,0.5,4.4,5.0,0.9,0,0,80,0,20,0,0
2018,Spring,66600,Chan Thai,COMM,154A,73.7,19,14,Foundations of Strategic Campa,4.8,0.4,3.8,4.0,1.2,0,38.5,30.8,23.1,7.7,0,0
2018,Spring,66166,Pedro Hernandez-ramos,EDUC,499,80.0,5,4,Assessment and ePortfolio,4.9,0.3,4.3,4.0,0.5,0,0,75,0,0,0,25
2018,Spring,67278,Zhiwen Zhang,BIOE,196,76.1,46,35,Design Project III,3.1,1.3,3.4,4.0,1.3,20,25.7,28.6,14.3,5.7,5.7,0
2018,Spring,66614,Pauline Kanter,DANC,41,100.0,14,14,Jazz Dance II,4.5,0.8,4.5,5.0,0.9,69.2,23.1,0,7.7,0,0,0
2018,Spring,68611,Laura Ellingson,WGST,197,80.0,5,4,Capstone Project,4.9,0.2,4.8,5.0,0.5,50,50,0,0,0,0,0
2018,Spring,67244,Richard Schaffzin,OMIS,41,92.6,27,25,Statistics & Data Analysis II,4.4,0.9,4.1,4.0,0.5,16,36,32,16,0,0,0
2018,Spring,67250,Teri Escobar-ochoa,OMIS,15,89.3,28,25,Introduction to Spreadsheets,4.5,0.7,3.0,3.0,1.1,29.2,50,16.7,4.2,0,0,0
2018,Spring,67913,Tanya Chiykowski-rathke,ANTH,143,100.0,5,5,"Warriors, Wives & Women",4.4,0.7,4.0,4.0,0.7,0,40,40,0,20,0,0
2018,Spring,67085,Susan Parker,ACTG,135,88.5,26,23,Auditing,4.4,0.9,4.3,5.0,0.8,17.4,26.1,43.5,4.3,8.7,0,0
2018,Spring,67091,Susan Parker,ACTG,183,27.8,36,10,Auditing,4.1,1.1,4.0,4.5,1.3,0,0,10,10,20,40,20
2018,Spring,66364,Donald Fritz,ARTS,63,71.4,14,10,Basic Ceramic Sculpture,3.8,1,3.7,4.0,0.9,20,10,60,10,0,0,0
2018,Spring,66416,Erin Schwartz,BIOL,175,93.3,15,14,Molecular Biology L&L,4.6,0.6,4.6,5.0,0.8,7.1,42.9,14.3,14.3,14.3,0,7.1
2018,Spring,67708,Joshua Reed,MUSC,10,81.5,27,22,Intro to Listening: Jazz,4.7,0.6,4.5,5.0,0.7,59.1,40.9,0,0,0,0,0
2018,Spring,66370,Katherine Aoki,ARTS,35,55.6,9,5,Intro Graphic Arts:Printmaking,4.7,0.4,3.8,4.0,0.4,20,20,20,20,20,0,0
2018,Spring,67046,Kimberly Hill,THTR,29A,62.5,8,5,Rehearsal & Performance,5,0,3.4,4.0,1.5,20,0,20,20,20,0,20
2018,Spring,66358,Donald Fritz,ARTS,163,60.0,5,3,Ceramic Sculpture,4,1.3,4.0,4.0,1.4,0,100,0,0,0,0,0
2018,Spring,67720,Madeline Cronin,PHIL,26,79.3,29,23,Ethics in Business,4.2,1.2,4.0,4.0,1.3,0,22.7,50,9.1,18.2,0,0
2018,Spring,67734,Jamie Chang,PHSC,125,84.0,25,21,"Race, Class, Gender, and PH",4.5,0.9,3.4,3.0,0.9,9.5,33.3,42.9,14.3,0,0,0
2018,Spring,67867,David Pinault,RSOC,154R,75.0,12,9,RSS:Jesus in Islam & Christnty,4.8,0.4,4.7,5.0,0.5,0,0,11.1,55.6,11.1,0,22.2
2018,Spring,66589,Andrew Ishak,COMM,172A,73.9,23,17,Communication and Sport,4.4,0.8,2.8,3.0,0.8,23.5,47.1,17.6,5.9,5.9,0,0
2018,Spring,67697,Harry Odamtten,HIST,155,71.4,7,5,AfricnAmericn PursuitofFreedom,4.4,1.3,3.2,3.0,0.8,0,40,40,20,0,0,0
2018,Spring,67683,Jason Laker,ETHN,167,58.8,17,10,Race and Inequality,4.1,0.9,3.9,4.0,0.9,10,80,10,0,0,0,0
2018,Spring,66576,Amy Eriksson,COMM,20,95.5,22,21,Public Speaking,4.8,0.5,5.0,5.0,0.2,14.3,52.4,33.3,0,0,0,0
2018,Spring,66562,Charles Byers,COMM,196,60.0,20,12,Sr. Thesis Capstone,4.5,0.6,4.5,5.0,0.7,8.3,33.3,50,0,8.3,0,0
2018,Spring,67654,Nicholas Tran,CSCI,163B,82.1,28,23,Advanced Theory of Algorithms,4.6,0.7,4.1,4.0,0.8,0,21.7,30.4,26.1,21.7,0,0
2018,Spring,67640,Erica Boas,CHST,104,92.3,13,12,Advocacy for Children,4.8,0.5,4.7,5.0,0.9,0,41.7,50,8.3,0,0,0
2018,Spring,670491,David Sword,THTR,139,100.0,6,6,Production Workshop,5,0,5.0,5.0,0.0,0,33.3,0,50,16.7,0,0
2018,Spring,67481,Walter Yuen,MECH,125,66.7,24,16,Thermal Systems Design,2.2,1.2,3.0,3.0,1.0,6.3,6.3,62.5,18.8,0,0,6.3
2018,Spring,66774,Mona Musa,MATH,53,91.9,37,34,Linear Algebra,4.5,1.1,4.6,5.0,0.8,8.8,44.1,26.5,8.8,5.9,0,5.9
2018,Spring,66012,William Greenwalt,CLAS,12A,69.6,23,16,Cultures and Ideas II,3.6,1.2,3.0,3.0,0.8,6.3,37.5,37.5,18.8,0,0,0
2018,Spring,66006,Megan Goldman-petri,ARTH,12A,91.7,24,22,Cultures and Ideas II,4.1,1,3.8,4.0,1.0,4.5,31.8,36.4,18.2,9.1,0,0
2018,Spring,66760,Nicolette Meshkat,MATH,51,81.5,27,22,Discrete Mathematics,4.4,0.7,4.2,4.0,0.6,0,45.5,40.9,9.1,4.5,0,0
2018,Spring,66748,Sarah Mcginley,MATH,13,85.3,34,29,Calculus & Analytic Geom III,4.6,0.5,4.1,4.0,0.6,0,0,31,48.3,17.2,3.4,0
2018,Spring,66990,Patrick Lopez-aguado,SOCI,162,80.8,26,21,Gender and Justice,4.3,0.8,3.1,3.0,0.7,4.8,61.9,28.6,4.8,0,0,0
2018,Spring,67330,Ahmed Amer,COEN,196,55.0,20,11,Design Project III,4.2,1.1,4.0,5.0,1.4,36.4,9.1,27.3,18.2,9.1,0,0
2018,Spring,68017,Maryam Khanbaghi,ELEN,238,71.4,7,5,Model Predictive Control,4.3,0.8,4.2,4.0,0.8,0,0,40,40,20,0,0
2018,Spring,66984,Tracy Dehaan,SOCI,33,83.3,36,30,Social Problems in the U.S.,4.6,0.6,2.7,3.0,0.9,10,73.3,13.3,3.3,0,0,0
2018,Spring,67325,Hisham Said,CENG,192A,68.4,19,13,CENG Project Development,3.1,1.1,2.2,2.0,0.9,15.4,38.5,38.5,0,7.7,0,0
2018,Spring,66985,Tracy Dehaan,SOCI,1,100.0,6,6,Principles of Sociology,4.7,0.5,4.8,5.0,0.4,0,16.7,50,33.3,0,0,0
2018,Spring,66991,Cara Chiaraluce,SOCI,157,85.7,28,24,Sociology of Family,4.5,1,4.6,5.0,0.9,0,45.8,33.3,16.7,4.2,0,0
2018,Spring,66749,Diane Taylor,MATH,31,77.1,35,27,Calculus for Business II,4.3,0.9,4.4,5.0,0.8,0,40.7,48.1,11.1,0,0,0
2018,Spring,68002,Rahim Esfandyarpour,ELEN,271,88.9,18,16,Microsensors:Comp & Syst,3.2,1.5,3.1,3.0,1.1,6.3,37.5,37.5,18.8,0,0,0
2018,Spring,66007,Heather Clydesdale,ARTH,12A,66.7,24,16,Cultures and Ideas II,4.5,1.1,3.5,3.0,0.7,6.3,37.5,37.5,6.3,6.3,6.3,0
2018,Spring,67319,Anthony Bombik,CENG,44B,94.1,17,16,Strength of Materials II,3.8,1.2,2.9,3.0,0.9,6.3,43.8,43.8,0,6.3,0,0
2018,Spring,66761,Laurie Poe,MATH,8,72.7,33,24,Introduction to Statistics,4.6,0.8,4.6,5.0,0.9,4.2,12.5,62.5,16.7,4.2,0,0
2018,Spring,66013,Rachel Knudsen,CLAS,12A,80.0,25,20,Cultures and Ideas II,4.2,0.9,2.7,3.0,0.6,5,60,35,0,0,0,0
2018,Spring,67480,Walter Yuen,MECH,125,60.0,25,15,Thermal Systems Design,2.2,1.1,3.1,3.0,1.1,6.7,33.3,33.3,26.7,0,0,0
2018,Spring,670490,Patricia Ness,THTR,139,100.0,6,6,Production Workshop,5,0,5.0,5.0,0.0,0,33.3,16.7,16.7,33.3,0,0
2018,Spring,67127,Sean Okeefe,BUSN,179S,100.0,14,14,Effective Comm in Business,4.6,0.7,3.1,3.0,0.8,0,14.3,42.9,21.4,21.4,0,0
2018,Spring,67655,Edward Schaefer,CSCI,181,74.4,78,58,Applied Cryptography,4.6,0.7,4.2,4.0,0.7,0,24.6,35.1,22.8,14,3.5,0
2018,Spring,66563,Tricia Creason-valencia,COMM,30,76.5,17,13,Intro to Digital Filmmaking,4.2,0.9,3.5,4.0,0.7,0,7.7,38.5,38.5,7.7,7.7,0
2018,Spring,66577,Charlotta Kratz,COMM,162B,90.0,20,18,Visual Cultural Communication,4.1,0.8,2.9,3.0,0.9,11.1,22.2,50,16.7,0,0,0
2018,Spring,67669,Mukta Sharangpani,ENGL,153,100.0,2,2,LGBTQ Studies: Global Persp,4.9,0.2,4.0,4.0,1.4,0,0,100,0,0,0,0
2018,Spring,67682,Alma Garcia,ETHN,151,87.5,8,7,"Race, Class, & Gender in U.S.",4.3,1.3,2.3,2.0,1.1,42.9,28.6,28.6,0,0,0,0
2018,Spring,67696,Barbara Molony,HIST,150,75.0,4,3,Gender&Sexuality in East Asia,4.2,0.8,3.3,4.0,1.2,0,33.3,33.3,33.3,0,0,0
2018,Spring,67866,Kirsten Read,PSYC,53,92.6,27,25,Statistics & Methods Practicum,3.9,0.9,3.1,3.0,0.9,4,36,48,12,0,0,0
2018,Spring,67735,Kristin Kulas,PHYS,2,80.6,31,25,Intro to Astronomy:Solar L&L,4.3,0.9,3.2,3.0,0.8,12,72,12,4,0,0,0
2018,Spring,67053,Jennifer Bradford,THTR,8,90.0,20,18,Acting for Nonmajors,4.3,0.7,2.3,2.0,1.0,27.8,50,16.7,5.6,0,0,0
2018,Spring,66359,Donald Fritz,ARTS,163,50.0,4,2,Ceramic Sculpture,4.2,0.5,4.5,4.5,0.7,0,0,0,100,0,0,0
2018,Spring,67047,Kimberly Hill,THTR,129A,90.9,11,10,Rehearsal & Performance,5,0.1,3.3,3.0,1.1,10,20,10,0,10,0,50
2018,Spring,67709,Bruno Ruviaro,MUSC,113,63.6,11,7,Form and Analysis,3.8,1.7,3.7,4.0,1.6,14.3,42.9,28.6,0,0,0,14.3
2018,Spring,66365,Robert Detweiler,ARTS,43,94.1,17,16,Basic Painting,4.3,0.9,4.0,4.5,1.2,12.5,25,37.5,6.3,12.5,0,6.3
2018,Spring,67090,Susan Parker,ACTG,183,26.7,30,8,Auditing,4.7,0.5,4.6,5.0,0.5,0,0,14.3,28.6,42.9,0,14.3
2018,Spring,67084,Jayeon Hwang,ACTG,20,87.3,55,48,Recording Financ Transactions,3.2,1.3,3.0,3.0,1.0,29.2,52.1,14.6,4.2,0,0,0
2018,Spring,67906,Farzaneh Ghiasvand,BIOL,3,90.0,20,18,Fitness Physiology L&L,3.9,0.8,2.8,3.0,0.7,66.7,16.7,16.7,0,0,0,0
2018,Spring,67251,Rajiv Kapur,OMIS,34,78.6,28,22,"Science,Info Tech, Busn & Soc",4.3,0.8,3.9,4.0,0.7,0,50,36.4,13.6,0,0,0
2018,Spring,66629,Claire Calalo,DANC,43,88.2,17,15,Ballet I,4.9,0.2,4.8,5.0,0.6,78.6,21.4,0,0,0,0,0
2018,Spring,67523,Coby Carpentier,MILS,13,72.7,11,8,Foundations of Leadership,4.4,1,2.9,3.0,1.0,25,50,12.5,12.5,0,0,0
2018,Spring,67245,Homi Fatemi,OMIS,40,78.6,14,11,Statistics & Data Analysis I,4.6,0.6,3.5,3.0,0.5,18.2,63.6,18.2,0,0,0,0
2018,Spring,66615,Kristin Kusanovich,DANC,48,83.3,6,5,Modern Dance III,4.7,0.4,4.2,4.0,0.8,40,0,40,20,0,0,0
2018,Spring,66832,Katherine Saxton,PHSC,100,68.8,16,11,Epidemiology L&L,4.6,0.6,4.7,5.0,0.6,0,18.2,63.6,0,18.2,0,0
2018,Spring,676030,Christelle Sabatier,BIOL,1A,91.4,58,53,Energy and Matter L&L,3.5,1.2,3.6,4.0,0.9,3.8,24.5,52.8,7.5,5.7,3.8,1.9
2018,Spring,66824,Brian Buckley,PHIL,14,90.3,31,28,Western Phil:Classic& Medieval,4.7,0.6,4.4,4.0,0.6,0,10.7,39.3,32.1,17.9,0,0
2018,Spring,66617,Karyn Connell,DANC,58,100.0,2,2,Pilates Mat Class,4.8,0.3,5.0,5.0,0.0,100,0,0,0,0,0,0
2018,Spring,67253,David Zimbra,OMIS,105,85.2,27,23,Database Management Systems,4.6,0.8,4.6,5.0,0.5,0,26.1,47.8,17.4,8.7,0,0
2018,Spring,66159,Dorothy Mccrea,EDUC,374,64.0,25,16,Organizational Culture,4.7,0.5,3.4,3.0,0.6,6.7,33.3,40,20,0,0,0
2018,Spring,68174,Motoko Toba,MUSC,62,60.0,5,3,Private Instruction - 30 mins,4.8,0.4,2.3,3.0,1.2,33.3,33.3,33.3,0,0,0,0
2018,Spring,67247,Mehmet Goceri,OMIS,15,82.1,28,23,Introduction to Spreadsheets,3.1,1.3,2.5,2.0,1.2,43.5,43.5,8.7,4.3,0,0,0
2018,Spring,67521,Andrea Santillan,LEAD,101,84.6,13,11,LEAD Transfer Seminar,4.5,0.8,1.9,2.0,0.7,45.5,45.5,9.1,0,0,0,0
2018,Spring,67904,Farzaneh Ghiasvand,BIOL,3,87.2,39,34,Fitness Physiology L&L,3.9,1,2.9,3.0,0.8,41.2,32.4,20.6,2.9,0,0,2.9
2018,Spring,67938,Michelle Mueller,RSOC,116,75.0,8,6,Religion & Ethnography,3.6,0.7,2.7,3.0,1.0,16.7,50,0,16.7,16.7,0,0
2018,Spring,67086,Suzanne Luttman,ACTG,138,92.0,25,23,Tax Planning & Busn Decisions,4.4,0.8,4.6,5.0,0.5,4.3,8.7,17.4,26.1,30.4,8.7,4.3
2018,Spring,66373,Amir Attia,ARTS,74,75.0,8,6,Basic Digital Imaging,4.9,0.2,5.0,5.0,0.0,0,0,50,16.7,33.3,0,0
2018,Spring,66415,Erin Schwartz,BIOL,175,80.0,15,12,Molecular Biology L&L,4,1.1,3.8,4.0,1.1,0,50,25,25,0,0,0
2018,Spring,66367,Robert Detweiler,ARTS,146,88.9,9,8,Watercolor,4.4,0.9,4.4,5.0,0.9,0,25,50,25,0,0,0
2018,Spring,67051,Jerald Enos,THTR,30,83.3,24,20,Intro to Design,4.6,0.6,4.5,5.0,0.8,0,35,40,20,5,0,0
2018,Spring,67737,Kathryn Bywaters,PHYS,8,54.5,11,6,Introduction to Space Sciences,4.6,0.6,2.0,2.0,0.6,33.3,66.7,0,0,0,0,0
2018,Spring,67723,Matthew Frise,PHIL,27,71.4,35,25,Ethics in Health Care,4.4,0.9,4.4,5.0,1.0,28,56,12,4,0,0,0
2018,Spring,67858,Maria Castaneda-liles,WGST,152,100.0,2,2,Mex Pop Catholicism & Gendr,4.9,0.2,3.5,3.5,0.7,0,50,0,50,0,0,0
2018,Spring,67119,Michael Dana,BUSN,85,70.8,24,17,Business Law,4.4,0.7,4.4,4.0,0.6,5.9,47.1,35.3,11.8,0,0,0
2018,Spring,66561,Andrew Ishak,COMM,20,86.4,22,19,Public Speaking,4.2,1.1,4.4,5.0,1.1,5.3,42.1,36.8,10.5,0,5.3,0
2018,Spring,66575,Fernando Silva,COMM,30,75.0,8,6,Intro to Digital Filmmaking,4.7,0.5,3.0,3.0,0.7,33.3,50,16.7,0,0,0,0
2018,Spring,67125,Sean Okeefe,BUSN,71,90.5,21,19,Foundations of Leadership,4.7,0.5,2.2,2.0,1.2,63.2,31.6,5.3,0,0,0,0
2018,Spring,67643,Kristin Kusanovich,CHST,109,87.5,24,21,"Children, Arts and Society",4.3,0.7,2.8,3.0,0.9,9.5,42.9,42.9,4.8,0,0,0
2018,Spring,67657,Ronnie Reddick,DANC,39,71.0,31,22,Hip Hop,4.4,0.8,4.7,5.0,0.6,50,31.8,18.2,0,0,0,0
2018,Spring,66549,. Sunwolf,COMM,1,60.0,15,9,Interpersonal Comm. Studies,4.4,0.8,2.9,3.0,1.5,11.1,33.3,33.3,11.1,11.1,0,0
2018,Spring,66978,Jody Pinault,SCTR,19,76.9,13,10,Religions of the Book,4.5,0.9,4.4,5.0,1.3,0,60,40,0,0,0,0
2018,Spring,67482,Mahantesh Hiremath,MECH,140,93.8,32,30,Dynamics,2.9,1.3,3.0,3.0,1.3,10,53.3,20,13.3,0,3.3,0
2018,Spring,66788,Scot Hanna-weir,MUSC,43,81.8,11,9,Chamber Singers,4.5,0.7,2.4,3,0.7,44.4,55.6,0,0,0,0,0
2018,Spring,66763,Daniel Ostrov,MATH,13,47.8,23,11,Calculus & Analytic Geom III,4.5,0.5,4.8,5.0,0.4,0,0,45.5,36.4,9.1,0,9.1
2018,Spring,68028,Kumar Sarangee,MKTG,3572,80.0,15,12,New Product Innovation,4.8,0.5,4.5,5.0,0.8,0,0,8.3,41.7,25,16.7,8.3
2018,Spring,678941,Natasha Zubair,ASCI,75,96.4,28,27,Residence Life Student Leaders,4.1,1,1.9,2.0,0.9,51.9,37,11.1,0,0,0,0
2018,Spring,66005,Andrea Pappas,ARTH,12A,87.0,23,20,Cultures and Ideas II,4.4,0.8,4.3,4.0,0.7,5.3,47.4,26.3,10.5,10.5,0,0
2018,Spring,66011,Elizabeth Crofton-sleigh,CLAS,12A,88.0,25,22,Cultures and Ideas II,4.7,0.7,2.8,3.0,0.8,4.5,77.3,9.1,9.1,0,0,0
2018,Spring,67469,Timothy Hight,MECH,196,58.2,67,39,Advanced Design III: Comp/Ev,3.3,1.2,3.0,3.0,1.2,0,15.4,15.4,15.4,20.5,7.7,25.6
2018,Spring,66987,Patrick Lopez-aguado,SOCI,161,71.4,14,10,Soci of Criminal Justice Sys,4.4,0.6,3.0,3.0,0.7,0,40,60,0,0,0,0
2018,Spring,66039,Julia Voss,ENGL,2H,88.2,17,15,Critical Think & Write II:Hnrs,4,0.9,3.7,4.0,0.8,0,33.3,46.7,20,0,0,0
2018,Spring,68000,Ignatius Bezzam,ELEN,254,100.0,4,4,Adv Analog Integrated Circuit,4,0.8,4.8,5.0,0.5,0,0,25,0,0,25,50
2018,Spring,67333,Mahmoud Amouzgar,COEN,122,85.7,21,18,Computer Architecture,4.3,0.8,3.4,3.5,1.0,22.2,44.4,16.7,5.6,11.1,0,0
2018,Spring,66993,Jason Dehaan,SOCI,118,73.3,15,11,Qualitative Methods,4,1,3.5,3,1,0,27.3,27.3,27.3,18.2,0,0
2018,Spring,67454,Robert Schaffer,ENGR,111,67.7,31,21,STEM Outreach in the Community,4.7,0.6,2.2,2.0,0.9,19,38.1,23.8,9.5,9.5,0,0
2018,Spring,66992,Sheila Yuter,SOCI,172,83.3,6,5,Mgmt Health Care Organization,4.1,0.9,3.2,3.0,0.8,0,80,20,0,0,0,0
2018,Spring,67440,Andrew Wolfe,ELEN,123,75.0,8,6,Mechatronics,4.6,0.6,4.7,5.0,0.5,0,0,33.3,16.7,16.7,16.7,16.7
2018,Spring,66986,Kathryn Moles,SOCI,30,81.6,38,31,"Self, Community, and Society",4.5,0.8,2.8,3.0,1.1,16.1,48.4,32.3,3.2,0,0,0
2018,Spring,66038,Robin Tremblay-mcgaw,ENGL,2H,83.3,18,15,Critical Think & Write II:Hnrs,4.7,0.5,3.7,4.0,1.0,0,13.3,66.7,13.3,0,6.7,0
2018,Spring,67326,Humza Chowdhry,CENG,182,75.0,20,15,Introduction to BIM,3.5,1,3.5,4.0,0.9,6.7,40,33.3,13.3,6.7,0,0
2018,Spring,68015,Ramesh Abhari,ELEN,716,77.8,9,7,Antennas II,4.7,0.5,4.9,5.0,0.4,0,14.3,28.6,42.9,14.3,0,0
2018,Spring,67468,T. Calvin Tszeng,MECH,10,73.2,41,30,Graphical Comm in Design,3.3,1.1,2.8,3.0,0.9,13.3,50,26.7,6.7,3.3,0,0
2018,Spring,66762,Laurie Poe,MATH,12,86.7,30,26,Calculus & Analytic Geom II,4.5,0.9,4.2,4.0,0.7,0,15.4,30.8,30.8,19.2,3.8,0
2018,Spring,66004,Mythri Jegathesan,ANTH,12A,90.9,22,20,Cultures and Ideas II,4.6,0.6,3.6,3.0,0.8,0,52.6,31.6,10.5,5.3,0,0
2018,Spring,678940,Kevin Speer,ASCI,75,89.3,28,25,Residence Life Student Leaders,4.1,1,2.0,2.0,0.9,56,32,12,0,0,0,0
2018,Spring,68029,Wei Shi,MKTG,3592,77.8,18,14,Internet Marketing & eCommerce,4.3,0.9,3.1,3.0,0.8,7.7,23.1,38.5,15.4,15.4,0,0
2018,Spring,66789,Joshua Reed,MUSC,45,100.0,11,11,Jazz Ensemble,4.8,0.5,4.8,5.0,0.4,27.3,27.3,36.4,0,9.1,0,0
2018,Spring,67497,Andrew Wolfe,MECH,143,33.3,9,3,Mechatronics,3.9,0.8,4.0,4.0,1.0,0,33.3,33.3,33.3,0,0,0
2018,Spring,67656,Sukanya Manna,CSCI,184,58.8,17,10,Applied Machine Learning,3.7,1.5,3.3,3.0,1.1,0,30,30,30,0,10,0
2018,Spring,67130,Sean Okeefe,BUSN,179,86.7,15,13,Effective Comm in Business,4.4,0.8,2.9,3.0,0.9,7.7,30.8,61.5,0,0,0,0
2018,Spring,67124,Timothy Harris,BUSN,70,83.3,24,20,Contemporary Business Issues,4.5,0.7,3.1,3.0,1.0,25,50,10,15,0,0,0
2018,Spring,67642,Erica Boas,CHST,106,82.1,28,23,Urban Educ & Multiculturalism,4.4,0.9,3.0,3.0,1.0,9.1,59.1,9.1,18.2,4.5,0,0
2018,Spring,66574,Fernando Silva,COMM,30,62.5,8,5,Intro to Digital Filmmaking,4.6,0.6,3.0,3.0,1.0,40,40,20,0,0,0,0
2018,Spring,67118,Michael Dana,BUSN,85,87.0,23,20,Business Law,4.5,0.6,4.4,4.0,0.6,5,40,35,15,5,0,0
2018,Spring,66560,Lisa Davis,COMM,40,63.2,19,12,Introduction to Journalism,4.5,0.8,4.4,5.0,0.8,0,41.7,50,0,8.3,0,0
2018,Spring,67695,Barbara Molony,HIST,146B,81.8,11,9,Modern Japan in the World,4.6,0.6,3.0,3.0,0.7,0,0,62.5,37.5,0,0,0
2018,Spring,67681,James Lai,ETHN,142,90.0,30,27,Asian American Communities,4.6,1.1,3.0,3.0,0.8,22.2,59.3,11.1,7.4,0,0,0
2018,Spring,67865,Allia Griffin,ETHN,75,85.7,7,6,Iranian American Women Writers,4.5,0.8,3.4,3.0,0.5,0,33.3,66.7,0,0,0,0
2018,Spring,67722,Matthew Frise,PHIL,27,82.4,34,28,Ethics in Health Care,4.4,0.8,4.4,5.0,0.8,21.4,57.1,17.9,3.6,0,0,0
2018,Spring,67050,Brian Thorstenson,THTR,190,83.3,6,5,New Playwrights Festival,5,0,3.6,4.0,0.5,0,20,40,20,20,0,0
2018,Spring,67736,Kathryn Bywaters,PHYS,2,80.6,31,25,Intro to Astronomy:Solar L&L,4.5,0.8,3.0,3.0,0.8,28,56,12,4,0,0,0
2018,Spring,66366,Ryan Reynolds,ARTS,143,71.4,7,5,Painting,4.1,1.1,4.4,5.0,0.9,0,20,40,20,20,0,0
2018,Spring,66372,Ryan Reynolds,ARTS,32,65.0,20,13,2-Dimensional Design Painting,4.2,0.8,3.2,3.0,0.8,7.7,38.5,30.8,15.4,7.7,0,0
2018,Spring,66414,Erin Schwartz,BIOL,175,89.7,29,26,Molecular Biology L&L,4.4,0.8,4.4,5.0,0.9,0,28,28,20,12,8,4
2018,Spring,67939,Michelle Mueller,ANTH,174,76.9,13,10,Religion & Ethnography,4,0.7,2.8,3.0,0.6,20,40,40,0,0,0,0
2018,Spring,67087,Ai-jiuan Ou,ACTG,132,90.9,22,20,Advanced Financial Accounting,4,1,4.1,4.0,0.7,0,30,35,25,10,0,0
2018,Spring,67905,Farzaneh Ghiasvand,BIOL,3,84.2,19,16,Fitness Physiology L&L,3.7,1.1,2.8,3.0,0.9,50,18.8,31.3,0,0,0,0
2018,Spring,67246,Tao Li,OMIS,108S,92.9,14,13,Operations Management,4.9,0.3,4.9,5.0,0.3,0,69.2,23.1,7.7,0,0,0
2018,Spring,66158,Dorothy Mccrea,EDUC,370,73.3,15,11,Cultural Div and Equality,4.1,1.4,3.5,3.0,0.7,18.2,36.4,36.4,9.1,0,0,0
2018,Spring,68607,Unyoung Kim,BIOE,199,80.0,5,4,Supervised Independent Rsch,3.4,1.7,4.0,4.0,0.8,0,25,25,50,0,0,0
2018,Spring,67252,Sumana Sur,OMIS,15,82.6,23,19,Introduction to Spreadsheets,4,0.9,2.6,2.5,0.8,31.6,63.2,5.3,0,0,0,0
2018,Spring,66164,Quintin Robinson,EDUC,369,71.4,14,10,Action Research,3.1,1.1,2.9,3.0,1.0,20,30,40,10,0,0,0
2018,Spring,66831,Veronica Miranda,PHSC,1,71.9,32,23,Human Health and Disease,4.4,0.8,2.9,3.0,0.8,4.3,65.2,26.1,0,4.3,0,0
2018,Spring,676031,Dawn Hart,BIOL,1A,91.4,58,53,Energy and Matter L&L,3.6,1,3.7,4.0,1.1,1.9,24.5,56.6,5.7,7.5,1.9,1.9
2018,Spring,66856,Christopher Weber,PHYS,116,85.7,7,6,Physics of Solids,4.2,0.9,4.3,5.0,1.0,0,0,50,33.3,0,16.7,0
2018,Spring,661290,Sharla Kibel,CPSY,333,50.0,6,3,Counseling Practicum,4.7,0.6,4.7,5.0,0.6,0,66.7,0,0,33.3,0,0
2018,Spring,66842,Sonja Mackenzie,PHSC,131,80.0,25,20,Community Health,4.4,0.8,4.4,5.0,0.8,0,35,50,5,10,0,0
2018,Spring,67584,Matthew Kroot,ANTH,4,81.3,16,13,Vanished Peoples & Lost Civ,3.3,1.2,2.3,2.0,1.3,30.8,46.2,15.4,7.7,0,0,0
2018,Spring,66895,Clarisa Perez- Armendariz,POLI,3,84.6,39,33,Introduction to World Politics,3.7,1.1,2.9,3.0,0.9,27.3,39.4,27.3,6.1,0,0,0
2018,Spring,67553,Tanya Bunger,BUSN,70,85.7,28,24,Contemporary Business Issues,4.4,1.2,3.1,3.0,0.8,0,41.7,41.7,8.3,8.3,0,0
2018,Spring,67235,Tao Li,OMIS,108,64.5,31,20,Operations Management,4.7,0.6,4.8,5.0,0.6,0,40,30,25,0,0,5
2018,Spring,67221,Gail Kirby,MKTG,165,93.8,32,30,Multi-Channel Retail Marketing,4.1,1.1,2.2,2.0,0.9,50,40,10,0,0,0,0
2018,Spring,66881,Omid Ahmadi-gorgi,PHYS,13,73.9,23,17,General Physics III,4.7,0.6,3.5,4.0,0.9,58.8,17.6,23.5,0,0,0,0
2018,Spring,67547,Michelle Mueller,RSOC,51,88.5,26,23,Religion in America,4,1.1,4.3,5.0,1.0,21.7,60.9,8.7,4.3,0,4.3,0
